"category","sub-category","sub-sub-category","serial number","Price ($)","diameter (in.)","max cfm","fan type","drive type","description","url"
"Explosion Proof","Cabinet Wall Exhaust","na","TE-VI5418-HL-460",4589,54,30100,"Axial","Belt","Industrial Cabinet Exhaust Fan Belt Drive: 54 in. Blade  (30,100 CFM) Hazardous Location","http://www.industrialfansdirect.com/IND-FA-HL-IE.html"
"Explosion Proof","Cabinet Wall Exhaust","na","TE-VI5419-HL-460",5039,54,37200,"Axial","Belt","Industrial Cabinet Exhaust Fan Belt Drive: 54 in. Blade  (37,200 CFM) Hazardous Location","http://www.industrialfansdirect.com/IND-FA-HL-IE.html"
"Explosion Proof","Cabinet Wall Exhaust","na","TE-VI6017-HL-460",4679,60,30200,"Axial","Belt","Industrial Cabinet Exhaust Fan Belt Drive: 60 in. Blade  (30,200 CFM) Hazardous Location","http://www.industrialfansdirect.com/IND-FA-HL-IE.html"
"Explosion Proof","Cabinet Wall Exhaust","na","TE-VI6018-HL-460",5049,60,34000,"Axial","Belt","Industrial Cabinet Exhaust Fan Belt Drive: 60 in. Blade  (34,000 CFM) Hazardous Location","http://www.industrialfansdirect.com/IND-FA-HL-IE.html"
"Explosion Proof","Cabinet Wall Exhaust","na","TE-VI6019-HL-460",5449,60,43100,"Axial","Belt","Industrial Cabinet Exhaust Fan Belt Drive: 60 in. Blade (43,100 CFM) Hazardous Location","http://www.industrialfansdirect.com/IND-FA-HL-IE.html"
"Explosion Proof","Spray Booth Exhaust","na","LFI-BTA12T30033M",1289,12,3020,"Axial","Belt","Tube Axial  Duct Fan 12 in Blade, 3 phase (from 2,100 to 3,020 CFM) - Belt Drive","http://www.industrialfansdirect.com/IND-FA-HL-T.html"
"Explosion Proof","Spray Booth Exhaust","na","LFI-BTA12T10033",1329,12,3020,"Axial","Belt","Tube Axial Duct Fan 12 in Blade, 1 phase (from 2,100 to 3,020 CFM) - Belt Drive","http://www.industrialfansdirect.com/IND-FA-HL-T.html"
"Explosion Proof","Spray Booth Exhaust","na","LFI-BTA15T30033M",1339,15,4580,"Axial","Belt","Tube Axial  Duct Fan 15 in Blade, 3 phase (from 2,780 to 4,580 CFM) - Belt Drive","http://www.industrialfansdirect.com/IND-FA-HL-T.html"
"Explosion Proof","Spray Booth Exhaust","na","LFI-BTA15T10033",1369,15,4580,"Axial","Belt","Tube Axial  Duct Fan 15 in Blade, 1 phase (from 2,780 to 4,580 CFM) - Belt Drive","http://www.industrialfansdirect.com/IND-FA-HL-T.html"
"Explosion Proof","Spray Booth Exhaust","na","LFI-BTA18T30075M",1459,18,6590,"Axial","Belt","Tube Axial  Duct Fan 18 in Blade, 3 phase (from 4,680  to 6,590 CFM) - Belt Drive","http://www.industrialfansdirect.com/IND-FA-HL-T.html"
"Explosion Proof","Spray Booth Exhaust","na","LFI-BTA18T10050",1499,18,6590,"Axial","Belt","Tube Axial  Duct Fan 18 in Blade, 1 phase (from 4,110 to 6,590 CFM) - Belt Drive","http://www.industrialfansdirect.com/IND-FA-HL-T.html"
"Explosion Proof","Spray Booth Exhaust","na","LFI-BTA24T30075M",1769,24,10800,"Axial","Belt","Tube Axial  Duct Fan 24 in Blade, 3 phase (from 6,750 to 10,800 CFM) - Belt Drive","http://www.industrialfansdirect.com/IND-FA-HL-T.html"
"Explosion Proof","Spray Booth Exhaust","na","LFI-BTA24T10075",1879,24,10800,"Axial","Belt","Tube Axial  Duct Fan 24 in Blade, 1 phase (from 6,750 to 10,800 CFM) - Belt Drive","http://www.industrialfansdirect.com/IND-FA-HL-T.html"
"Explosion Proof","Spray Booth Exhaust","na","LFI-BTA30T30100M",2199,30,18410,"Axial","Belt","Tube Axial  Duct Fan 30 in Blade, 3 phase (from 10,800  to 18,410 CFM) - Belt Drive","http://www.industrialfansdirect.com/IND-FA-HL-T.html"
"Explosion Proof","Spray Booth Exhaust","na","LFI-BTA30T10100",2329,30,18410,"Axial","Belt","Tube Axial  Duct Fan 30 in Blade, 1 phase (from 10,800 to 18,410 CFM) - Belt Drive","http://www.industrialfansdirect.com/IND-FA-HL-T.html"
"Explosion Proof","Spray Booth Exhaust","na","LFI-BTA34T30150M",2729,34,25700,"Axial","Belt","Tube Axial Duct Fan 34 in Blade, 3 phase (from 15,100 to 25,700 CFM) - Belt Drive","http://www.industrialfansdirect.com/IND-FA-HL-T.html"
"Explosion Proof","Spray Booth Exhaust","na","LFI-BTA34T10150",2869,34,25700,"Axial","Belt","Tube Axial  Duct Fan 34 in Blade, 1 phase (from 15,100 to 25,700 CFM) - Belt Drive","http://www.industrialfansdirect.com/IND-FA-HL-T.html"
"Explosion Proof","Spray Booth Exhaust","na","LFI-BTA36T30200M",2899,36,27930,"Axial","Belt","Tube Axial Duct Fan 36 in Blade, 3 phase (from 17,820 to 27,930 CFM) - Belt Drive","http://www.industrialfansdirect.com/IND-FA-HL-T.html"
"Explosion Proof","Spray Booth Exhaust","na","LFI-BTA36T10200",3059,36,27930,"Axial","Belt","Tube Axial  Duct Fan 36 in Blade, 1 phase (from 17,820 to 27,930 CFM) - Belt Drive","http://www.industrialfansdirect.com/IND-FA-HL-T.html"
"Explosion Proof","Spray Booth Exhaust","na","LFI-BTA42T30200M",2969,42,35910,"Axial","Belt","Tube Axial  Duct Fan 42 in Blade, 3 phase (from 20,690 to 35,910 CFM) - Belt Drive","http://www.industrialfansdirect.com/IND-FA-HL-T.html"
"Explosion Proof","Spray Booth Exhaust","na","LFI-BTA42T10200",3129,42,35910,"Axial","Belt","Tube Axial  Duct Fan 42 in Blade, 1 phase (from 20,690 to 35,910 CFM) - Belt Drive","http://www.industrialfansdirect.com/IND-FA-HL-T.html"
"Explosion Proof","Spray Booth Exhaust","na","LFI-BTA48T30300M",4469,48,43870,"Axial","Belt","Tube Axial  Duct Fan 48 in Blade, 3 phase (from 25,790 to 43,870 CFM) - Belt Drive","http://www.industrialfansdirect.com/IND-FA-HL-T.html"
"Explosion Proof","Spray Booth Exhaust","na","LFI-BTA48T10300",4799,48,38300,"Axial","Belt","Tube Axial  Duct Fan 48 in Blade, 1 phase (from 25,790 to 38,300 CFM) - Belt Drive","http://www.industrialfansdirect.com/IND-FA-HL-T.html"
"Explosion Proof","Spray Booth Exhaust","na","LFI-BTA54T30500M",6969,54,57010,"Axial","Belt","Tube Axial  Duct Fan 54 in Blade, 3 phase (from 39,490 to 57,010 CFM) - Belt Drive","http://www.industrialfansdirect.com/IND-FA-HL-T.html"
"Explosion Proof","Spray Booth Exhaust","na","LFI-BTA54T10500",7439,54,50330,"Axial","Belt","Tube Axial  Duct Fan 54 in Blade, 1 phase (from 39,490  to 50,330 CFM) - Belt Drive","http://www.industrialfansdirect.com/IND-FA-HL-T.html"
"Explosion Proof","Spray Booth Exhaust","na","LFI-BTA60T30750M",7799,60,75110,"Axial","Belt","Tube Axial  Duct Fan 60 in Blade, 3 phase (from 54,300 to 75,110 CFM) - Belt Drive","http://www.industrialfansdirect.com/IND-FA-HL-T.html"
"Explosion Proof","Spray Booth Exhaust","na","LFI-BTA60T10750",8589,60,59420,"Axial","Belt","Tube Axial  Duct Fan 60 in Blade, 1 phase (from 54,300  to 59,420 CFM) - Belt Drive","http://www.industrialfansdirect.com/Merchant2/merchant.mvc?Screen=CTGY&Store_Code=FANS&Offset=21&SortBy=&Category_Code=IND-FA-HL-T"
"Explosion Proof","COM ROOF EXHAUST","na","SP-ARE120A-EXP",789,12,2000,"Axial","Direct","Dome Exhaust Roof Ventilator 12 in Blade Size - 1/4 HP (2,000 CFM) Hazardous Location","http://www.industrialfansdirect.com/IND-FA-HL-ARE.html"
"Explosion Proof","COM ROOF EXHAUST","na","SP-ARE160A-EXP",919,16,3060,"Axial","Direct","Dome Exhaust Roof Ventilator 16 in Blade Size - 1/3 HP (3,060 CFM) Hazardous Location","http://www.industrialfansdirect.com/IND-FA-HL-ARE.html"
"Explosion Proof","Portable Cooling","na","TE-TPC3613-T-HL",1629,36,12100,"Axial","Belt","Heat Busters Portable Cooler Fan 36 in Blade - (12,100 CFM) 1 or 3 PH Hazardous Location","http://www.industrialfansdirect.com/IND-FA-HL-PC.html"
"Explosion Proof","Portable Cooling","na","TE-TPC4213-T-HL",1689,42,14445,"Axial","Belt","Heat Busters Portable Cooler Fan 42 in Blade - (14,445 CFM)  1 or 3 PH Hazardous Location","http://www.industrialfansdirect.com/IND-FA-HL-PC.html"
"Explosion Proof","Portable Cooling","na","TE-TPC4214-HL",1889,42,15850,"Axial","Belt","Heat Busters Portable Cooler Fan 42 in Blade (15,850 CFM)-1 or 3 Phase Hazardous Location","http://www.industrialfansdirect.com/IND-FA-HL-PC.html"
"Explosion Proof","Portable Cooling","na","TE-TPC4215-HL",2119,42,16990,"Axial","Belt","Heat Busters Portable Cooler Fan 42 in Blade (16,990 CFM) 1 or 3 PH Hazardous Location","http://www.industrialfansdirect.com/IND-FA-HL-PC.html"
"Explosion Proof","Portable Cooling","na","TE-TPC4815-HL",2359,48,19460,"Axial","Belt","Heat Buster Portable Cooler Fan 48 in. Blade (19,460 CFM) 1 or 3 PH Hazardous Location","http://www.industrialfansdirect.com/IND-FA-HL-PC.html"
"Explosion Proof","Portable Utility","na","LFI-U16-4",1769,16,3151,"Axial","Direct","U Series Portable Smoke Ejector 16 in Blade  (3,151 CFM) Hazardous Location","http://www.industrialfansdirect.com/IND-FA-HL-U.html"
"Explosion Proof","Portable Utility","na","LFI-U16-4HD",2299,16,3740,"Axial","Direct","U Series Portable Smoke Ejector 16 in Blade  (3,740 CFM) Hazardous Location","http://www.industrialfansdirect.com/IND-FA-HL-U.html"
"Explosion Proof","Portable Utility","na","LFI-U18-4",1979,18,3700,"Axial","Direct","U Series Portable Smoke Ejector 18 in Blade  (3,700 CFM) Hazardous Location","http://www.industrialfansdirect.com/IND-FA-HL-U.html"
"Explosion Proof","Portable Utility","na","LFI-U18-4HD",2849,18,5170,"Axial","Direct","U Series Portable Smoke Ejector 18 in Blade  (5,170 CFM) Hazardous Location","http://www.industrialfansdirect.com/IND-FA-HL-U.html"
"Explosion Proof","Portable Utility","na","LFI-U20-4HD",3089,20,6850,"Axial","Direct","U Series Portable Smoke Ejector 20 in Blade  (6,850 CFM) Hazardous Location","http://www.industrialfansdirect.com/IND-FA-HL-U.html"
"Explosion Proof","Portable Utility","na","LFI-U24-4HD",3709,24,9280,"Axial","Direct","U Series Portable Smoke Ejector 24 in Blade  (9,280 CFM) Hazardous Location","http://www.industrialfansdirect.com/IND-FA-HL-U.html"
"Explosion Proof","COM ROOF SUPPLY","na","SP-ARS120A-EXP",759,12,2000,"Axial","Direct","Dome Supply Roof Ventilator 12 in Blade Size - 1/4 HP (2,000 CFM) Hazardous Location","http://www.industrialfansdirect.com/IND-FA-HL-ARS.html"
"Explosion Proof","COM ROOF SUPPLY","na","SP-ARS160A-EXP",859,16,3060,"Axial","Direct","Dome Supply Roof Ventilator 16 in Blade Size - 1/3 HP (3,060 CFM) Hazardous Location","http://www.industrialfansdirect.com/IND-FA-HL-ARS.html"
"Explosion Proof","Circulating","na","TPI-ACH24-EX1",839,24,8000,"Axial","Direct","Specialty Circulator Fan Head, 24 in Blade, 120 or 240V, 1 Phase  ( 8,000 CFM ) - Hazardous Location","http://www.industrialfansdirect.com/IND-FA-HL-C.html"
"Explosion Proof","Circulating","na","TPI-ACH24-EX3",899,24,8000,"Axial","Direct","Specialty Circulator Fan Head, 24 in Blade, 240 or 460V,  3 Phase ( 8,000 CFM ) - Hazardous Location","http://www.industrialfansdirect.com/IND-FA-HL-C.html"
"Explosion Proof","Circulating","na","TPI-ACH30-EX1",909,30,9200,"Axial","Direct","Specialty Circulator Fan Head, 30 in Blade, 120 or 240V,  1 Phase (9,200 CFM) - Hazardous Location","http://www.industrialfansdirect.com/IND-FA-HL-C.html"
"Explosion Proof","Circulating","na","TPI-ACH30-EX3",989,30,9200,"Axial","Direct","Specialty Circulator Fan Head, 30 in Blade, 240 or 460V, 3 Phase (9,200 CFM) - Hazardous Location","http://www.industrialfansdirect.com/IND-FA-HL-C.html"
"Explosion Proof","Evaporative Cooling","na","PC-PAC2K36HZ",6999,36,9600,"Axial","Direct","Portable Evaporative Cooler 36 in. Blade (9,600 CFM) Hazardous Location","http://www.industrialfansdirect.com/IND-FA-HL-E.html"
"Explosion Proof","Evaporative Cooling","na","PC-PAC2K48HZ",8299,48,20000,"Axial","Direct","Portable Evaporative Cooler  48 in. Blade (20,000 CFM) Hazardous Location","http://www.industrialfansdirect.com/IND-FA-HL-E.html"
"Explosion Proof","Ind Roof Exhaust","na","LFI-RTA18T30050M",3489,18,3930,"Axial","Belt","Roof Exhauster (belt drive) 18 in blade  1/2 HP (3,930 CFM) Max temp 200 deg F","http://www.industrialfansdirect.com/IND-FA-HL-R.html"
"Explosion Proof","Ind Roof Exhaust","na","LFI-RTA18T30075M",3419,18,4530,"Axial","Belt","Roof Exhauster (belt drive) 18 in blade - 3/4 HP (4,530 CFM) Max temp 200 deg F","http://www.industrialfansdirect.com/IND-FA-HL-R.html"
"Explosion Proof","Ind Roof Exhaust","na","LFI-RTA18T30100M",3559,18,4890,"Axial","Belt","Roof Exhauster (belt drive) 18 in blade - 1 HP (4,890 CFM) Max temp 200 deg F","http://www.industrialfansdirect.com/IND-FA-HL-R.html"
"Explosion Proof","Ind Roof Exhaust","na","LFI-RTA18T30150M",36719,18,5790,"Axial","Belt","Roof Exhauster (belt drive) 18 in blade - 1.5 HP (5,790 CFM) Max temp 200 deg F","http://www.industrialfansdirect.com/IND-FA-HL-R.html"
"Explosion Proof","Ind Roof Exhaust","na","LFI-RTA18T30200M",3949,18,6490,"Axial","Belt","Roof Exhauster (belt drive) 18 in blade - 2 HP (6,490 CFM) Max temp 200 deg F","http://www.industrialfansdirect.com/IND-FA-HL-R.html"
"Explosion Proof","Ind Roof Exhaust","na","LFI-RTA24T30075M",4039,24,6325,"Axial","Belt","Roof Exhauster (belt drive)  24 in blade - 3/4 HP (6,325 CFM) Max temp 200 deg F","http://www.industrialfansdirect.com/IND-FA-HL-R.html"
"Explosion Proof","Ind Roof Exhaust","na","LFI-RTA24T30100M",4079,24,7020,"Axial","Belt","Roof Exhauster (belt drive)  24 in blade - 1 HP (7,020 CFM) Max temp 200 deg F","http://www.industrialfansdirect.com/IND-FA-HL-R.html"
"Explosion Proof","Ind Roof Exhaust","na","LFI-RTA24T30150M",4189,24,8090,"Axial","Belt","Roof Exhauster (belt drive)  24 in blade - 1.5 HP (8,090 CFM) Max temp 200 deg F","http://www.industrialfansdirect.com/IND-FA-HL-R.html"
"Explosion Proof","Ind Roof Exhaust","na","LFI-RTA24T30200M",4499,24,8960,"Axial","Belt","Roof Exhauster (belt drive) 24 in blade - 2 HP (8,960 CFM) Max temp 200 deg F","http://www.industrialfansdirect.com/IND-FA-HL-R.html"
"Explosion Proof","Ind Roof Exhaust","na","LFI-RTA24T30300M",4659,24,10670,"Axial","Belt","Roof Exhauster (belt drive) 24 in blade - 3 HP (10,670 CFM) Max temp 200 deg F","http://www.industrialfansdirect.com/IND-FA-HL-R.html"
"Explosion Proof","Ind Roof Exhaust","na","LFI-RTA30T30100M",4359,30,10050,"Axial","Belt","Roof Exhauster (belt drive) 30 in blade - 1 HP (10,050 CFM) Max temp 200 deg F","http://www.industrialfansdirect.com/IND-FA-HL-R.html"
"Explosion Proof","Ind Roof Exhaust","na","LFI-RTA30T30150M",4499,30,11650,"Axial","Belt","Roof Exhauster (belt drive) 30 in blade - 1.5 HP (11,650 CFM) Max temp 200 deg F","http://www.industrialfansdirect.com/IND-FA-HL-R.html"
"Explosion Proof","Ind Roof Exhaust","na","LFI-RTA30T30200M",4689,30,13170,"Axial","Belt","Roof Exhauster (belt drive) 30 in blade 2 HP (13,170 CFM) Max temp 200 deg F","http://www.industrialfansdirect.com/IND-FA-HL-R.html"
"Explosion Proof","Ind Roof Exhaust","na","LFI-RTA30T30300M",4799,30,14910,"Axial","Belt","Roof Exhauster (belt drive) 30 in blade - 3.0 HP (14,910 CFM) Max temp 200 deg F","http://www.industrialfansdirect.com/IND-FA-HL-R.html"
"Explosion Proof","Ind Roof Exhaust","na","LFI-RTA30T30500M",4929,30,17850,"Axial","Belt","Roof Exhauster (belt drive)  30 in blade  5 HP (17,850 CFM) Max temp 200 deg F","http://www.industrialfansdirect.com/IND-FA-HL-R.html"
"Explosion Proof","Ind Roof Exhaust","na","LFI-RTA36T30200M",5379,36,16650,"Axial","Belt","Roof Exhauster (belt drive)  36 in blade - 2.0 HP (16,650 CFM) Max temp 200 deg F","http://www.industrialfansdirect.com/IND-FA-HL-R.html"
"Explosion Proof","Ind Roof Exhaust","na","LFI-RTA36T30300M",5499,36,19220,"Axial","Belt","Roof Exhauster (belt drive) 36 in blade  3 HP (19,220 CFM) Max temp 200 deg F","http://www.industrialfansdirect.com/IND-FA-HL-R.html"
"Explosion Proof","Ind Roof Exhaust","na","LFI-RTA36T30500M",5619,36,23610,"Axial","Belt","Roof Exhauster (belt drive) 36 in blade - 5.0 HP (23,610 CFM) Max temp 200 deg F","http://www.industrialfansdirect.com/IND-FA-HL-R.html"
"Explosion Proof","Ind Roof Exhaust","na","LFI-RTA36T30750M",5849,36,27110,"Axial","Belt","Roof Exhauster (belt drive) 36 in blade 7.5 HP(27,110 CFM) Max temp 200 deg F","http://www.industrialfansdirect.com/IND-FA-HL-R.html"
"Explosion Proof","Ind Roof Exhaust","na","LFI-RTA42T30200M",5509,42,19920,"Axial","Belt","Roof Exhauster (belt drive)  42 in blade - 2 HP (19,920 CFM) Max temp 200 deg F","http://www.industrialfansdirect.com/IND-FA-HL-R.html"
"Explosion Proof","Ind Roof Exhaust","na","LFI-RTA42T30300M",5629,42,22840,"Axial","Belt","Roof  Exhauster (belt drive) 42 in blade - 3 HP (22,840 CFM) Max temp 200 deg F","http://www.industrialfansdirect.com/IND-FA-HL-R.html"
"Explosion Proof","Ind Roof Exhaust","na","LFI-RTA42T30500M",5739,42,25980,"Axial","Belt","Roof Exhauster (belt drive) 42 in blade - 5 HP (25,980 CFM) Max temp 200 deg F","http://www.industrialfansdirect.com/Merchant2/merchant.mvc?Screen=CTGY&Store_Code=FANS&Offset=21&SortBy=&Category_Code=IND-FA-HL-R"
"Explosion Proof","Ind Roof Exhaust","na","LFI-RTA42T30750M",5949,42,31520,"Axial","Belt","Roof Exhauster (belt drive)  42 in blade 7.5 HP (31,520 CFM) Max temp 200 deg F","http://www.industrialfansdirect.com/Merchant2/merchant.mvc?Screen=CTGY&Store_Code=FANS&Offset=21&SortBy=&Category_Code=IND-FA-HL-R"
"Explosion Proof","Ind Roof Exhaust","na","LFI-RTA42T31000M",6219,42,35170,"Axial","Belt","Roof Exhauster (belt drive) 42 in blade - 10 HP (35,170 CFM) Max temp 200 deg F","http://www.industrialfansdirect.com/Merchant2/merchant.mvc?Screen=CTGY&Store_Code=FANS&Offset=21&SortBy=&Category_Code=IND-FA-HL-R"
"Explosion Proof","Ind Roof Exhaust","na","LFI-RTA48T30300M",6289,48,24330,"Axial","Belt","Roof Exhauster (belt drive) 48 in blade - 3 HP (24,330 CFM) Max temp 200 deg F","http://www.industrialfansdirect.com/Merchant2/merchant.mvc?Screen=CTGY&Store_Code=FANS&Offset=21&SortBy=&Category_Code=IND-FA-HL-R"
"Explosion Proof","Ind Roof Exhaust","na","LFI-RTA48T30500M",6389,48,29440,"Axial","Belt","Roof Exhauster (belt drive)  48 in blade - 5 HP (29,440 CFM) Max temp 200 deg F","http://www.industrialfansdirect.com/Merchant2/merchant.mvc?Screen=CTGY&Store_Code=FANS&Offset=21&SortBy=&Category_Code=IND-FA-HL-R"
"Explosion Proof","Ind Roof Exhaust","na","LFI-RTA48T30750M",6569,48,33850,"Axial","Belt","Roof Exhauster (belt drive)  48 in blade 7.5 HP(33,850 CFM) Max temp 200 deg F","http://www.industrialfansdirect.com/Merchant2/merchant.mvc?Screen=CTGY&Store_Code=FANS&Offset=21&SortBy=&Category_Code=IND-FA-HL-R"
"Explosion Proof","Ind Roof Exhaust","na","LFI-RTA48T31000M",6769,48,37270,"Axial","Belt","Roof Exhuaster (belt drive) 48 in blade - 10 HP (37,270 CFM) Max temp 200 deg F","http://www.industrialfansdirect.com/Merchant2/merchant.mvc?Screen=CTGY&Store_Code=FANS&Offset=21&SortBy=&Category_Code=IND-FA-HL-R"
"Explosion Proof","Ind Roof Exhaust","na","LFI-RTA48T31500M",7649,48,42900,"Axial","Belt","Roof Exhauster (belt drive) 48 in blade - 15 HP (42,900 CFM) Max temp 200 deg F, 3 Phase","http://www.industrialfansdirect.com/Merchant2/merchant.mvc?Screen=CTGY&Store_Code=FANS&Offset=21&SortBy=&Category_Code=IND-FA-HL-R"
"Explosion Proof","Ind Roof Exhaust","na","LFI-RTA54T30500M",8849,54,37130,"Axial","Belt","Roof Exhauster (belt drive) 54 in blade - 5 HP (37,130 CFM) Max temp 200 deg F","http://www.industrialfansdirect.com/Merchant2/merchant.mvc?Screen=CTGY&Store_Code=FANS&Offset=21&SortBy=&Category_Code=IND-FA-HL-R"
"Explosion Proof","Ind Roof Exhaust","na","LFI-RTA54T30750M",9029,54,42890,"Axial","Belt","Roof Exhauster (belt drive) 54 in blade - 7.5 HP (42,890 CFM) Max temp 200 deg F","http://www.industrialfansdirect.com/Merchant2/merchant.mvc?Screen=CTGY&Store_Code=FANS&Offset=21&SortBy=&Category_Code=IND-FA-HL-R"
"Explosion Proof","Ind Roof Exhaust","na","LFI-RTA54T31000M",9219,54,48450,"Axial","Belt","Roof Exhauster (belt drive) 54 in blade - 10 HP (48,450 CFM) Max temp 200 deg F","http://www.industrialfansdirect.com/Merchant2/merchant.mvc?Screen=CTGY&Store_Code=FANS&Offset=21&SortBy=&Category_Code=IND-FA-HL-R"
"Explosion Proof","Ind Roof Exhaust","na","LFI-RTA54T31500M",10109,54,55520,"Axial","Belt","Roof Exhauster (belt drive) 54 in blade - 15 HP (55,520 CFM) Max temp 200 deg F, 3 Phase","http://www.industrialfansdirect.com/Merchant2/merchant.mvc?Screen=CTGY&Store_Code=FANS&Offset=21&SortBy=&Category_Code=IND-FA-HL-R"
"Explosion Proof","Ind Roof Exhaust","na","LFI-RTA60T30750M",10059,60,51240,"Axial","Belt","Roof Exhauster (belt drive) 60 in blade - 7.5 HP (51,240 CFM) Max temp 200 deg F","http://www.industrialfansdirect.com/Merchant2/merchant.mvc?Screen=CTGY&Store_Code=FANS&Offset=21&SortBy=&Category_Code=IND-FA-HL-R"
"Explosion Proof","Ind Roof Exhaust","na","LFI-RTA60T31000M",10219,60,56770,"Axial","Belt","Roof Exhauster (belt drive) 60 in blade - 10 HP (56,770 CFM) Max temp 200 deg F","http://www.industrialfansdirect.com/Merchant2/merchant.mvc?Screen=CTGY&Store_Code=FANS&Offset=21&SortBy=&Category_Code=IND-FA-HL-R"
"Explosion Proof","Ind Roof Exhaust","na","LFI-RTA60T31500M",11099,60,66320,"Axial","Belt","Roof Exhauster (belt drive) 60 in blade - 15 HP (66,320 CFM) Max temp 200 deg F, 3 Phase","http://www.industrialfansdirect.com/Merchant2/merchant.mvc?Screen=CTGY&Store_Code=FANS&Offset=21&SortBy=&Category_Code=IND-FA-HL-R"
"Explosion Proof","Ind Roof Exhaust","na","LFI-RTA60T32000M",11489,60,73090,"Axial","Belt","Roof Exhauster (belt drive) 60 in blade - 20 HP (73,090 CFM) Max temp 200 deg F, 3 Phase","http://www.industrialfansdirect.com/Merchant2/merchant.mvc?Screen=CTGY&Store_Code=FANS&Offset=21&SortBy=&Category_Code=IND-FA-HL-R"
"High Velocity","na","na","TE-HVD3013",1759,30,7860,"Axial","Direct","Jetaire High Velocity Fan (115/230V, 1ph): 30 in Blade- direct drive  (7860 CFM) - Dolly Mount","http://www.industrialfansdirect.com/IND-FA-HV.html"
"High Velocity","na","na","TE-HVD3015",1789,30,10637,"Axial","Direct","Jetaire High Velocity Fan (115/230V, 1ph): 30 in Blade- direct drive   (10,637 CFM) - Dolly Mount","http://www.industrialfansdirect.com/IND-FA-HV.html"
"High Velocity","na","na","TE-HV2413",1259,24,5600,"Axial","Direct","High Velocity Fan 24 in Blade-direct drive (5,600 CFM) - 1 phase","http://www.industrialfansdirect.com/IND-FA-HV.html"
